X,Y,OBJECTID,NoticeNum,DateNotice,NT,HousingMarketTypology2017,Council_District,Neighborhood,BLOCKLOT,Address,Year
1424634.96,569593.0454,941454,1904571A,2021/04/23 11:10:00+00,Vacant,F,10,BROOKLYN,7135 037,4113 AUDREY AVE,2021
1424418.57,569474.8328,941465,1840819A,2019/10/30 13:54:00+00,Vacant,F,10,BROOKLYN,7135 048,4135 AUDREY AVE,2019
1425024.292,569289.0903,941507,2120343A,2022/06/10 10:40:00+00,Vacant,F,10,BROOKLYN,7136 029,4162 6TH ST,2022
1425037.424,569266.9099,941508,2120355A,2022/06/10 10:52:00+00,Vacant,F,10,BROOKLYN,7136 030,4164 6TH ST,2022
1424512.035,568678.5657,941570,2025893A,2021/08/01 15:54:00+00,Vacant,F,10,BROOKLYN,7138 007,4207 TOWNSEND AVE,2021
1426487.944,570774.1684,941666,2181408A,2022/11/13 22:15:00+00,Vacant,I,10,BROOKLYN,7139 020,3715 SAINT VICTOR ST,2022
1426401.079,570556.7896,941680,1801340A,2019/06/07 16:24:00+00,Vacant,I,10,BROOKLYN,7139 034,3743 SAINT VICTOR ST,2019
1426495.905,570538.0852,941714,2089670A,2022/06/20 17:07:00+00,Vacant,I,10,BROOKLYN,7139 068,3740 10TH ST,2022
1426367.475,570215.6571,941751,2024189A,2021/07/28 15:35:00+00,Vacant,I,10,BROOKLYN,7139A033,3828 10TH ST,2021
1426947.23,566731.9524,941839,2006051A,2021/07/21 13:13:00+00,Vacant,H,10,CURTIS BAY,7165A022,1057 CHURCH ST,2021
1429306.073,566221.8655,941963,1654613A,2018/04/05 14:01:00+00,Vacant,H,10,CURTIS BAY,7183 005,1622 BENHILL AVE,2018
1429224.091,566650.4463,942006,2036500A,2021/09/10 11:54:00+00,Vacant,H,10,CURTIS BAY,7184 009,1610 CEREAL ST,2021
1429396.657,566761.0984,942029,1746811A,2018/12/02 15:30:00+00,Vacant,H,10,CURTIS BAY,7184 032,4900 CURTIS AVE,2018
1429173.177,566569.3146,942048,2094993A,2022/04/07 16:56:00+00,Vacant,H,10,CURTIS BAY,7184A016,1603 CEREAL ST,2022
1428934.117,566648.4713,942075,2039480A,2021/09/16 15:17:00+00,Vacant,H,10,CURTIS BAY,7185 012,4912 PENNINGTON AVE,2021
1428938.548,566590.8287,942079,1840622A,2019/09/10 11:53:00+00,Vacant,H,10,CURTIS BAY,7185 016,4920 PENNINGTON AVE,2019
1428939.512,566574.6312,942080,2192912A,2022/12/21 13:39:00+00,Vacant,H,10,CURTIS BAY,7185 017,4922 PENNINGTON AVE,2022
1428520.842,566822.6934,942138,1678020A,2018/06/04 20:10:00+00,Vacant,H,10,CURTIS BAY,7188 001,1432 CHERRY ST,2018
1429068.818,566904.2877,942180,2162113A,2022/09/13 16:11:00+00,Vacant,H,10,CURTIS BAY,7190 021,4819 PENNINGTON AVE,2022
1429065.669,566944.7551,942183,1824440A,2019/08/23 14:44:00+00,Vacant,H,10,CURTIS BAY,7190 024,4813 PENNINGTON AVE,2019
1429385.55,566912.6,942208,2009503A,2021/06/24 10:35:00+00,Vacant,H,10,CURTIS BAY,7190 050,4812 CURTIS AVE,2021
1429186.395,567153.0956,942221,2123307A,2022/06/17 08:05:00+00,Vacant,H,10,CURTIS BAY,7191 009,1612 CHURCH ST,2022
1429051.688,567130.8995,942229,2026794A,2021/08/02 16:06:00+00,Vacant,H,10,CURTIS BAY,7191 017,4727 PENNINGTON AVE,2021
1429050.664,567144.3423,942230,2026809A,2021/08/03 09:07:00+00,Vacant,H,10,CURTIS BAY,7191 018,4725 PENNINGTON AVE,2021
1429049.649,567157.7577,942231,2159989A,2022/09/08 10:03:00+00,Vacant,H,10,CURTIS BAY,7191 019,4723 PENNINGTON AVE,2022
1429355.363,567282.5455,942256,1604889A,2017/10/29 19:23:00+00,Vacant,H,10,CURTIS BAY,7191 044,4706 CURTIS AVE,2017
1428386.839,568120.9405,942336,1588071A,2017/09/17 21:37:00+00,Vacant,H,10,CURTIS BAY,7200 006,4330 FAIRHAVEN AVE,2017
1428144.685,567908.1781,942358,1878100A,2020/02/12 18:55:00+00,Vacant,H,10,CURTIS BAY,7200 046,1406 FILBERT ST,2020
1428319.67,567490.1179,942397,1615487A,2017/12/07 15:19:00+00,Vacant,H,10,CURTIS BAY,7200 094,1413 ELMTREE ST,2017
1428821.267,567406.7467,942422,2174197A,2022/10/18 16:39:00+00,Vacant,H,10,CURTIS BAY,7201 005,1516 CYPRESS ST,2022
1429131.325,567431.8546,942449,1749575A,2019/04/25 13:48:00+00,Vacant,H,10,CURTIS BAY,7202 008,1606 CYPRESS ST,2019
1429029.056,567434.6124,942454,1845925A,2019/09/25 13:15:00+00,Vacant,H,10,CURTIS BAY,7202 014,4621 PENNINGTON AVE,2019
1429165.094,567835.6986,942490,1701680A,2018/07/26 21:50:00+00,Vacant,H,10,CURTIS BAY,7203 010,1613 FILBERT ST,2018
1429161.901,567713.9206,942511,2076776A,2022/01/31 14:20:00+00,Vacant,H,10,CURTIS BAY,7203 032,1612 ELMTREE ST,2022
1428785.218,567685.4666,942518,1740279A,2018/11/02 15:16:00+00,Vacant,H,10,CURTIS BAY,7204 004,1522 ELMTREE ST,2018
1428663.926,567676.3908,942524,1772409A,2019/03/20 08:58:00+00,Vacant,H,10,CURTIS BAY,7204 010,1510 ELMTREE ST,2019
1429168.546,568278.4779,942572,2190472A,2022/12/14 10:05:00+00,Vacant,H,10,CURTIS BAY,7225 004,1634 HAZEL ST,2022
1429140.84,568276.5441,942574,2190474A,2022/12/14 10:20:00+00,Vacant,H,10,CURTIS BAY,7225 006,1630 HAZEL ST,2022
1429126.636,568274.6983,942575,2097083A,2022/04/14 09:03:00+00,Vacant,H,10,CURTIS BAY,7225 007,1628 HAZEL ST,2022
1429112.645,568274.744,942576,2190475A,2022/12/14 11:13:00+00,Vacant,H,10,CURTIS BAY,7225 008,1626 HAZEL ST,2022
1429098.718,568272.6455,942577,2148868A,2022/08/10 10:18:00+00,Vacant,H,10,CURTIS BAY,7225 009,1624 HAZEL ST,2022
1429084.767,568272.7105,942578,2190476A,2022/12/19 13:57:00+00,Vacant,H,10,CURTIS BAY,7225 010,1622 HAZEL ST,2022
1428959.67,568262.807,942587,2190477A,2022/12/19 14:06:00+00,Vacant,H,10,CURTIS BAY,7225 019,1604 HAZEL ST,2022
1428937.312,568381.6171,942609,1613970A,2017/12/03 14:37:00+00,Vacant,H,10,CURTIS BAY,7225 041,1603 LOCUST ST,2017
1428767.168,568367.3461,942639,2029962A,2021/08/13 16:50:00+00,Vacant,H,10,CURTIS BAY,7226 017,1525 LOCUST ST,2021
1428792.095,568369.2323,942640,1904357A,2020/06/15 12:27:00+00,Vacant,H,10,CURTIS BAY,7226 018,1527 LOCUST ST,2020
1428839.169,568372.8638,942642,1952042A,2020/11/20 14:08:00+00,Vacant,H,10,CURTIS BAY,7226 020,1531 LOCUST ST,2020
1428709.457,568523.4557,942645,2159661A,2022/09/07 15:24:00+00,Vacant,H,10,CURTIS BAY,7227 003,1516 LOCUST ST,2022
1429043.472,568510.4092,942658,2092388A,2022/03/29 16:22:00+00,Vacant,H,10,CURTIS BAY,7228 002,4222 MORRISON CT,2022
1429028.267,568707.0124,942669,2140823A,2022/07/22 01:13:00+00,Vacant,H,10,CURTIS BAY,7228 013,4200 MORRISON CT,2022
1429270.506,568672.9725,942709,2092104A,2022/03/29 13:32:00+00,Vacant,H,10,CURTIS BAY,7228 053,4206 CURTIS AVE,2022
1429194.664,568951.7721,942733,2100762A,2022/04/25 19:34:00+00,Vacant,H,10,CURTIS BAY,7229 016,4107 GRACE CT,2022
1429199.77,568882.5994,942736,1647169A,2018/12/09 17:18:00+00,Vacant,H,10,CURTIS BAY,7229 019,4113 GRACE CT,2018
1429135.801,568862.1906,942746,1864695A,2020/01/16 17:22:00+00,Vacant,H,10,CURTIS BAY,7229 029,4114 GRACE CT,2020
1429074.315,568958.0697,942756,1515446A,2017/04/02 18:21:00+00,Vacant,H,10,CURTIS BAY,7229 039,4105 MORRISON CT,2017
1429082.515,568842.255,942762,2186588A,2022/11/22 15:19:00+00,Vacant,H,10,CURTIS BAY,7229 045,4117 MORRISON CT,2022
1429019.836,568805.759,942767,2166201A,2022/09/26 08:18:00+00,Vacant,H,10,CURTIS BAY,7229 050,4120 MORRISON CT,2022
1429017.421,568837.3727,942769,2103803A,2022/05/05 12:48:00+00,Vacant,H,10,CURTIS BAY,7229 052,4116 MORRISON CT,2022
1429014.889,568869.3146,942771,2188489A,2022/12/02 12:58:00+00,Vacant,H,10,CURTIS BAY,7229 054,4112 MORRISON CT,2022
1428961.361,568865.2326,942772,2191523A,2022/12/19 13:05:00+00,Vacant,H,10,CURTIS BAY,7229 055,4113 GRAHAM CT,2022
1428235.256,569165.1323,942793,2097084A,2022/04/14 09:05:00+00,Vacant,H,10,CURTIS BAY,7231 001,1405 POPLAND ST,2022
1426793.166,570574.1367,943009,1647444A,2018/03/14 16:51:00+00,Vacant,H,10,BROOKLYN,7245 061,3728 SAINT MARGARET ST,2018
1426946.725,570565.0497,943049,1904033A,2020/06/09 14:54:00+00,Vacant,H,10,BROOKLYN,7245A023,3723 SAINT MARGARET ST,2020
1426936.326,570538.6905,943051,2097103A,2022/04/14 10:56:00+00,Vacant,H,10,BROOKLYN,7245A025,3727 SAINT MARGARET ST,2022
1426788.564,570161.27,943128,1746525A,2018/12/02 14:22:00+00,Vacant,H,10,BROOKLYN,7245C009,3817 SAINT MARGARET ST,2018
1426884.399,570092.0835,943147,1589160A,2017/09/22 22:12:00+00,Vacant,H,10,BROOKLYN,7245C028A,3820 WEST BAY AVE,2017
1427525.049,570028.1702,943164,1887602A,2020/03/12 08:19:00+00,Vacant,H,10,CURTIS BAY,7257 014,1129 MONROE CIR,2020
1427736.958,569973.1638,943169,1957241A,2021/01/14 11:27:00+00,Vacant,H,10,CURTIS BAY,7257 022,1145 MONROE CIR,2021
1427775.263,569953.6517,943170,1856706A,2019/11/04 10:59:00+00,Vacant,H,10,CURTIS BAY,7257 023,1147 MONROE CIR,2019
1428112.779,569954.6005,943338,1956967A,2021/07/21 14:00:00+00,Vacant,H,10,CURTIS BAY,7259 018,3709 PASCAL AVE,2021
1428627.904,569193.4278,943438,1775027A,2019/03/29 13:22:00+00,Vacant,H,10,CURTIS BAY,7260 028,1517 POPLAND ST,2019
1428536.639,569188.2257,943445,1808151A,2019/06/26 15:28:00+00,Vacant,H,10,CURTIS BAY,7260 035,1503 POPLAND ST,2019
1429145.738,569399.1823,943508,2127355A,2022/06/24 10:03:00+00,Vacant,H,10,CURTIS BAY,7262 028,1622 POPLAND ST,2022
1429198.839,569403.412,943511,2176319A,2022/10/21 10:26:00+00,Vacant,H,10,CURTIS BAY,7262 031,1628 POPLAND ST,2022
1428655.513,569361.2319,943534,2161220A,2022/09/13 16:07:00+00,Vacant,H,10,CURTIS BAY,7263 022,1526 POPLAND ST,2022
1428512.505,569350.1568,943545,1869521A,2020/01/02 11:35:00+00,Vacant,H,10,CURTIS BAY,7263 033,1504 POPLAND ST,2020
1428713.3,569683.1998,943561,1878254A,2020/02/11 12:02:00+00,Vacant,H,10,CURTIS BAY,7264 006,3816 PENNINGTON AVE,2020
1428705.979,569778.8902,943567,2092870A,2022/04/01 15:53:00+00,Vacant,H,10,CURTIS BAY,7264 012,3804 PENNINGTON AVE,2022
1428704.776,569794.65,943568,2046540A,2021/10/04 13:45:00+00,Vacant,H,10,CURTIS BAY,7264 013,3802 PENNINGTON AVE,2021
1428382.429,570162.4971,943634,1809515A,2019/07/05 14:12:00+00,Vacant,H,10,CURTIS BAY,7268 005,3625 FAIRHAVEN AVE,2019
1428052.182,570377.0196,943688,1678000A,2018/06/04 19:50:00+00,Vacant,H,10,CURTIS BAY,7269 041,1341 CAMBRIA ST,2018
1428083.506,570364.7568,943690,1999354A,2021/05/31 10:36:00+00,Vacant,H,10,CURTIS BAY,7269 043,1345 CAMBRIA ST,2021
1427903.175,570614.7754,943701,2050349A,2021/10/14 12:27:00+00,Vacant,H,10,CURTIS BAY,7271 001C,1307 E PATAPSCO AVE,2021
1427959.358,570549.5714,943740,1514993A,2017/03/31 15:45:00+00,Vacant,H,10,CURTIS BAY,7271 036,1314 CAMBRIA ST,2017
1427303.328,570888.3621,943755,1591526A,2017/09/29 16:36:00+00,Vacant,H,10,CURTIS BAY,7273 001,1101 E PATAPSCO AVE,2017
1427297.572,570798.4712,943765,1613606A,2017/12/04 12:23:00+00,Vacant,H,10,CURTIS BAY,7273 009,3605 WEST BAY AVE,2017
1426948.356,572788.1227,943768,1964110A,2021/01/17 19:22:00+00,Vacant,NonResidential,10,FAIRFIELD AREA,7274 001,900 BALTIC AVE,2021
1416693.933,582927.4863,944112,2173777A,2022/10/17 10:28:00+00,Vacant,H,10,WESTPORT,7419C002,2009 ANNAPOLIS ROAD,2022
1416686.802,582912.0562,944113,1792436A,2019/10/25 16:19:00+00,Vacant,H,10,WESTPORT,7419C003,2011 ANNAPOLIS ROAD,2019
1416680.082,582897.5349,944114,1796393A,2019/05/24 16:52:00+00,Vacant,H,10,WESTPORT,7419C004,2013 ANNAPOLIS ROAD,2019
1416656.159,582845.7975,944118,2191032A,2022/12/14 10:34:00+00,Vacant,H,10,WESTPORT,7419C008,2021 ANNAPOLIS ROAD,2022
1416561.605,582641.6217,944129,1649258A,2018/03/16 16:27:00+00,Vacant,H,10,WESTPORT,7419C019,2043 ANNAPOLIS ROAD,2018
1416551.483,582619.8583,944130,1720706A,2018/09/10 19:05:00+00,Vacant,H,10,WESTPORT,7419C020,2045 ANNAPOLIS ROAD,2018
1416381.65,582264.1809,944135,2017357A,2021/07/11 21:32:00+00,Vacant,H,10,WESTPORT,7419D004,2119 ANNAPOLIS ROAD,2021
1416455.706,582194.973,944146,2018134A,2021/07/13 06:33:00+00,Vacant,H,10,WESTPORT,7419D015,2104 SIDNEY AVE,2021
1416404.981,582087.1307,944154,2020095A,2021/07/16 11:45:00+00,Vacant,H,10,WESTPORT,7419D023,2120 SIDNEY AVE,2021
1416398.509,582073.3794,944155,1887569A,2020/03/13 10:17:00+00,Vacant,H,10,WESTPORT,7419D024,2122 SIDNEY AVE,2020
1416582.408,582117.5959,944159,1740490A,2018/11/02 15:30:00+00,Vacant,H,10,WESTPORT,7419D028,2107 SIDNEY AVE,2018
1416570.208,582091.6491,944161,1613339A,2017/11/29 11:38:00+00,Vacant,H,10,WESTPORT,7419D030,2111 SIDNEY AVE,2017
1416544.177,582036.2033,944165,2004568A,2021/06/09 15:37:00+00,Vacant,H,10,WESTPORT,7419D034,2119 SIDNEY AVE,2021
1416356.158,581983.8543,944200,1869550A,2020/01/02 11:26:00+00,Vacant,H,10,WESTPORT,7437 011,2202 SIDNEY AVE,2020
1416289.795,581844.4517,944211,1768954A,2019/03/08 14:00:00+00,Vacant,H,10,WESTPORT,7437 022,2224 SIDNEY AVE,2019
1416283.852,581831.935,944212,1890071A,2020/04/20 11:21:00+00,Vacant,H,10,WESTPORT,7437 023,2226 SIDNEY AVE,2020
1416140.749,581749.4818,944219,1896286A,2020/05/07 14:06:00+00,Vacant,H,10,WESTPORT,7437A005,2231 ANNAPOLIS ROAD,2020
1416134.398,581736.6927,944220,1613972A,2017/12/03 14:38:00+00,Vacant,H,10,WESTPORT,7437A006,2233 ANNAPOLIS ROAD,2017
1416112.457,581690.2539,944223,1997919A,2021/05/21 11:59:00+00,Vacant,H,10,WESTPORT,7437A009,2239 ANNAPOLIS ROAD,2021
1416078.045,581617.5545,944228,1958418A,2020/12/16 16:21:00+00,Vacant,H,10,WESTPORT,7437A014,2249 ANNAPOLIS ROAD,2020
1416248.441,581755.0418,944230,1966256A,2021/01/24 21:15:00+00,Vacant,H,10,WESTPORT,7437A016,2232 SIDNEY AVE,2021
1416241.746,581740.987,944231,1966257A,2021/01/24 20:56:00+00,Vacant,H,10,WESTPORT,7437A017,2234 SIDNEY AVE,2021
1416235.387,581727.6304,944232,1867455A,2020/01/06 14:26:00+00,Vacant,H,10,WESTPORT,7437A018,2236 SIDNEY AVE,2020
1416229.118,581714.4687,944233,2020082A,2021/07/16 12:17:00+00,Vacant,H,10,WESTPORT,7437A019,2238 SIDNEY AVE,2021
1416215.701,581686.3175,944235,1958465A,2020/12/16 23:14:00+00,Vacant,H,10,WESTPORT,7437A021,2242 SIDNEY AVE,2020
1416156.871,581561.9739,944244,1918142A,2020/07/24 14:29:00+00,Vacant,H,10,WESTPORT,7437A030,2260 SIDNEY AVE,2020
1416641.949,581680.8215,944252,2143244A,2022/07/29 15:33:00+00,Vacant,H,10,WESTPORT,7439 008,2217 CEDLEY ST,2022
1416549.374,581484.8655,944265,2022419A,2021/07/22 19:03:00+00,Vacant,H,10,WESTPORT,7439A009,2247 CEDLEY ST,2021
1416477.469,581896.0336,944276,2075659A,2022/01/26 12:30:00+00,Vacant,H,10,WESTPORT,7441 004,2207 SIDNEY AVE,2022
1416405.901,581743.405,944287,2048306A,2021/10/08 15:45:00+00,Vacant,H,10,WESTPORT,7441 015,2229 SIDNEY AVE,2021
1416574.356,581885.4697,944289,1869552A,2020/01/02 11:26:00+00,Vacant,H,10,WESTPORT,7441 017,2202 CEDLEY ST,2020
1416537.76,581807.8383,944295,1659167A,2018/04/20 16:43:00+00,Vacant,H,10,WESTPORT,7441 023,2214 CEDLEY ST,2018
1416519.897,581769.9755,944298,1761860A,2019/02/08 14:13:00+00,Vacant,H,10,WESTPORT,7441 026,2220 CEDLEY ST,2019
1416489.376,581703.9395,944303,1969028A,2021/02/05 10:56:00+00,Vacant,H,10,WESTPORT,7441 031,2230 CEDLEY ST,2021
1416369.994,581666.1932,944306,2019663A,2021/07/16 12:14:00+00,Vacant,H,10,WESTPORT,7441A003,2235 SIDNEY AVE,2021
1416357.902,581640.7372,944308,1796411A,2019/05/24 16:52:00+00,Vacant,H,10,WESTPORT,7441A005,2239 SIDNEY AVE,2019
1416347.286,581618.4118,944310,1868671A,2020/01/07 13:46:00+00,Vacant,H,10,WESTPORT,7441A007,2243 SIDNEY AVE,2020
1416336.924,581596.5884,944312,1836224A,2019/09/02 00:01:00+00,Vacant,H,10,WESTPORT,7441A009,2247 SIDNEY AVE,2019
1416331.587,581585.3614,944313,1787355A,2019/10/25 16:13:00+00,Vacant,H,10,WESTPORT,7441A010,2249 SIDNEY AVE,2019
1416326.46,581574.5809,944314,1904570A,2021/01/31 16:43:00+00,Vacant,H,10,WESTPORT,7441A011,2251 SIDNEY AVE,2021
1416305.626,581530.7312,944318,1790258A,2019/05/10 16:48:00+00,Vacant,H,10,WESTPORT,7441A015,2259 SIDNEY AVE,2019
1416434.76,581588.3807,944326,1726584A,2018/09/21 15:18:00+00,Vacant,H,10,WESTPORT,7441A022,2242 CEDLEY ST,2018
1416387.055,581486.6558,944334,1726590A,2018/09/30 20:22:00+00,Vacant,H,10,WESTPORT,7441A030,2258 CEDLEY ST,2018
1416089.2,582037.5353,944340,2100710A,2022/04/26 09:50:00+00,Vacant,H,10,WESTPORT,7443 004,2210 ANNAPOLIS ROAD,2022
1416058.327,581972.4862,944346,1559641A,2017/09/08 16:04:00+00,Vacant,H,10,WESTPORT,7443 010,2222 ANNAPOLIS ROAD,2017
1416042.895,581939.9653,944349,1954450A,2020/11/25 08:12:00+00,Vacant,H,10,WESTPORT,7443 013,2228 ANNAPOLIS ROAD,2020
1415957.875,581760.359,944355,2019939A,2021/07/16 13:15:00+00,Vacant,H,10,WESTPORT,7443A008,2248 ANNAPOLIS ROAD,2021
1415947.279,581738.8207,944356,1695576A,2018/07/18 12:19:00+00,Vacant,H,10,WESTPORT,7443A009,2250 ANNAPOLIS ROAD,2018
1416208.48,581324.2802,944370,1660522A,2018/04/24 16:38:00+00,Vacant,H,10,WESTPORT,7445 009,2317 SIDNEY AVE,2018
1416095.126,581085.1143,944389,2005034A,2021/06/09 15:42:00+00,Vacant,H,10,WESTPORT,7445 028,2355 SIDNEY AVE,2021
1416088.885,581072.0271,944390,2092503A,2022/03/29 15:26:00+00,Vacant,H,10,WESTPORT,7445 029,2357 SIDNEY AVE,2022
1416082.694,581008.3038,944395,1709169A,2018/08/15 23:08:00+00,Vacant,H,10,WESTPORT,7445 034,2821 MAISEL ST,2018
1415978.287,580895.5967,944404,1880286A,2020/02/21 17:25:00+00,Vacant,H,10,WESTPORT,7445 040,2822 MAISEL ST,2020
1415914.699,580925.0277,944409,2137956A,2022/07/18 13:29:00+00,Vacant,H,10,WESTPORT,7445 045,2812 MAISEL ST,2022
1415836.717,580961.1221,944415,1994839A,2021/05/16 19:29:00+00,Vacant,H,10,WESTPORT,7445 051,2800 MAISEL ST,2021
1415795.623,581017.4078,944416,1689365A,2018/06/29 22:30:00+00,Vacant,H,10,WESTPORT,7445 052,2401 ANNAPOLIS ROAD,2018
1415765.518,580953.4036,944421,1788013A,2019/05/06 13:03:00+00,Vacant,H,10,WESTPORT,7445 057,2411 ANNAPOLIS ROAD,2019
1415873.324,580845.0026,944434,1558258A,2017/07/09 16:51:00+00,Vacant,H,10,WESTPORT,7445 070,2813 INDIANA ST,2017
1415886.02,580839.1312,944435,1605971A,2017/11/03 16:41:00+00,Vacant,H,10,WESTPORT,7445 071,2815 INDIANA ST,2017
1416331.258,581367.5278,944453,1861885A,2019/11/21 16:54:00+00,Vacant,H,10,WESTPORT,7445 093,2302 CEDLEY ST,2019
1416029.467,581513.2923,944479,2050760A,2021/10/15 10:36:00+00,Vacant,H,10,WESTPORT,7446 002,2303 ANNAPOLIS ROAD,2021
1415995.685,581441.3626,944484,2056405A,2021/11/02 13:01:00+00,Vacant,H,10,WESTPORT,7446 007,2313 ANNAPOLIS ROAD,2021
1416085.848,581412.7813,944516,1744729A,2018/11/21 14:59:00+00,Vacant,H,10,WESTPORT,7446 039,2312 SIDNEY AVE,2018
1416043.803,581324.414,944523,1998301A,2021/05/21 15:08:00+00,Vacant,H,10,WESTPORT,7446 046,2326 SIDNEY AVE,2021
1415995.644,581223.1987,944531,1655180A,2018/04/06 23:11:00+00,Vacant,H,10,WESTPORT,7446 054,2342 SIDNEY AVE,2018
1415959.771,581147.7943,944537,1736687A,2018/10/19 17:24:00+00,Vacant,H,10,WESTPORT,7446 060,2354 SIDNEY AVE,2018
1415948.81,581071.888,944540,1694495A,2018/07/12 15:17:00+00,Vacant,H,10,WESTPORT,7446 063,2809 MAISEL ST,2018
1415936.55,581077.5681,944541,2019989A,2021/07/16 12:33:00+00,Vacant,H,10,WESTPORT,7446 064,2807 MAISEL ST,2021
1415763.24,581347.9852,944557,1607933A,2017/11/08 21:38:00+00,Vacant,H,10,WESTPORT,7447 011,2326 ANNAPOLIS ROAD,2017
1415746.315,581311.7103,944559,1848919A,2019/10/02 21:41:00+00,Vacant,H,10,WESTPORT,7447 011B,2330 ANNAPOLIS ROAD,2019
1414953.711,581536.8362,944574,1969512A,2021/02/09 11:23:00+00,Vacant,G,10,WESTPORT,7449 023,2605 MAISEL ST,2021
1414001.971,581523.6115,944608,2175205A,2022/10/19 11:21:00+00,Vacant,G,10,WESTPORT,7451 003,2401 HOLLINS FERRY ROAD,2022
1415316.94,581193.3638,944639,2116038A,2022/06/02 13:23:00+00,Vacant,H,10,WESTPORT,7463 018,2407 WESTPORT ST,2022
1415259.222,581071.4447,944648,2164124A,2022/09/21 08:08:00+00,Vacant,H,10,WESTPORT,7463 027,2425 WESTPORT ST,2022
1413589.561,580200.77,944678,2194135A,2022/12/30 09:32:00+00,Vacant,H,10,WESTPORT,7470 004,2604 FOERSTER AVE,2022
1413661.09,580346.896,944684,1736320A,2018/10/17 15:23:00+00,Vacant,H,10,WESTPORT,7470 010,2609 FOERSTER AVE,2018
1413012.874,579016.5545,944744,2042441A,2021/09/24 11:15:00+00,Vacant,H,10,LAKELAND,7470A050,2833 HINSDALE DR,2021
1413296.142,578962.2695,944859,1683344A,2018/06/16 12:33:00+00,Vacant,H,10,LAKELAND,7470B035,2819 GANLEY DR,2018
1413336.736,580121.339,945181,1872425A,2020/01/14 16:20:00+00,Vacant,NonResidential,10,LAKELAND,7470J003,2625 HOLLINS FERRY ROAD,2020
1413325.684,580103.5776,945182,1635194A,2018/02/01 15:28:00+00,Vacant,NonResidential,10,LAKELAND,7470J004,2627 HOLLINS FERRY ROAD,2018
1413278.779,580027.3025,945183,2041263A,2021/09/20 16:22:00+00,Vacant,NonResidential,10,LAKELAND,7470J005,2631 HOLLINS FERRY ROAD,2021
1412811.808,578730.9245,945204,1591034A,2017/09/26 16:48:00+00,Vacant,H,10,LAKELAND,7470K008,2610 RITTENHOUSE AVE,2017
1413572.098,577200.9325,945313,2026522A,2021/08/02 08:55:00+00,Vacant,H,10,LAKELAND,7470P054,3025 MALLVIEW ROAD,2021
1413649.755,581199.4133,945455,1787832A,2019/05/06 12:00:00+00,Vacant,G,10,MOUNT WINANS,7471 017,2407 PUGET ST,2019
1413379.14,581304.485,945486,1822663A,2019/07/31 22:05:00+00,Vacant,G,10,MOUNT WINANS,7472 029,2421 HURON ST,2019
1413353.995,581278.7232,945487,1873239A,2020/01/17 15:37:00+00,Vacant,G,10,MOUNT WINANS,7472 032,2427 HURON ST,2020
1413231.083,581152.7474,945493,2101663A,2022/04/29 12:00:00+00,Vacant,G,10,MOUNT WINANS,7472 037,2511 HURON ST,2022
1413110.82,581259.2121,945517,1936499A,2020/09/16 15:36:00+00,Vacant,G,10,MOUNT WINANS,7473 023,2512 HURON ST,2020
1413088.968,581236.1331,945518,1727453A,2018/09/26 22:05:00+00,Vacant,G,10,MOUNT WINANS,7473 024,2514 HURON ST,2018
1413023.411,581332.8684,945548,2042200A,2021/09/22 16:20:00+00,Vacant,G,10,MOUNT WINANS,7473 043,2513 RIDGELY ST,2021
1412865.077,581398.9244,945611,2067384A,2021/12/16 14:20:00+00,Vacant,G,10,MOUNT WINANS,7474 033,2518 RIDGELY ST,2021
1412682.766,580987.6231,945719,2140749A,2022/07/22 01:11:00+00,Vacant,G,10,MOUNT WINANS,7477 041,2617 RIDGELY ST,2022
1413061.257,580818.8822,945741,1997324A,2021/05/21 07:40:00+00,Vacant,G,10,MOUNT WINANS,7478 003,2604 PUGET ST,2021
1413312.21,580683.4002,945779,1947827A,2020/10/21 15:13:00+00,Vacant,G,10,MOUNT WINANS,7479 001,2600 PIERPONT ST,2020
1413262.603,580632.8849,945782,2174192A,2022/10/14 12:02:00+00,Vacant,G,10,MOUNT WINANS,7479 004,2606 PIERPONT ST,2022
1412430.55,578821.8826,945994,1725583A,2018/09/21 13:06:00+00,Vacant,H,10,LAKELAND,7492B010,2908 HOLLINS FERRY ROAD,2018
1411621.86,578157.9896,946046,1948366A,2020/10/22 08:47:00+00,Vacant,H,10,LAKELAND,7492C070,2520 MARBOURNE AVE,2020
1411531.997,578196.3284,946050,1788372A,2019/05/07 16:43:00+00,Vacant,H,10,LAKELAND,7492C074,2512 MARBOURNE AVE,2019
1411001.98,578631.821,946231,1769102A,2019/03/10 12:42:00+00,Vacant,H,10,LAKELAND,7492C276,3024 ELIZABETH AVE,2019
1411306.641,578980.3515,946409,1571341A,2017/08/09 19:11:00+00,Vacant,H,10,LAKELAND,7492C454,2451 HARRIET AVE,2017
1411321.634,578960.9647,946410,1817342A,2019/07/24 22:40:00+00,Vacant,H,10,LAKELAND,7492C455,2453 HARRIET AVE,2019
1415635.553,580254.7764,946654,2177368A,2022/10/24 10:52:00+00,Vacant,H,10,CHERRY HILL,7612C006,2812 WATERVIEW AVE,2022
1415589.619,580083.907,946674,1895157A,2020/05/05 14:31:00+00,Vacant,H,10,CHERRY HILL,7612C018,2513 SIDNEY AVE,2020
